shift_date,shift,zone_id,zone_lat,zone_lon,predicted_EIS
2024-04-10,morning (06:00-14:00),12.99_77.6,12.99,77.6,21.621454
2024-04-10,morning (06:00-14:00),13.19_77.645,13.19,77.645,21.02258
2024-04-10,morning (06:00-14:00),12.98_77.695,12.98,77.695,20.66101
2024-04-10,morning (06:00-14:00),13.0_77.54,13.0,77.54,20.56266
2024-04-10,morning (06:00-14:00),12.965_77.535,12.965,77.535,20.558798
2024-04-10,morning (06:00-14:00),12.99_77.54,12.99,77.54,20.5372
2024-04-10,morning (06:00-14:00),12.97_77.645,12.97,77.645,20.330172
2024-04-10,morning (06:00-14:00),12.97_77.66,12.97,77.66,20.13414
2024-04-10,morning (06:00-14:00),12.985_77.55,12.985,77.55,19.90964
2024-04-10,morning (06:00-14:00),12.96_77.585,12.96,77.585,19.85941
2024-04-10,morning (06:00-14:00),12.96_77.7,12.96,77.7,19.784958
2024-04-10,morning (06:00-14:00),12.995_77.59,12.995,77.59,18.814075
2024-04-10,morning (06:00-14:00),12.96_77.645,12.96,77.645,18.155111
2024-04-10,morning (06:00-14:00),12.96_77.65,12.96,77.65,18.051598
2024-04-10,morning (06:00-14:00),12.995_77.615,12.995,77.615,17.931004
2024-04-10,morning (06:00-14:00),13.025_77.585,13.025,77.585,17.89406
2024-04-10,morning (06:00-14:00),12.965_77.555,12.965,77.555,17.783844
2024-04-10,morning (06:00-14:00),12.985_77.58,12.985,77.58,17.66734
2024-04-10,morning (06:00-14:00),12.955_77.7,12.955,77.7,17.225876
2024-04-10,morning (06:00-14:00),12.975_77.62,12.975,77.62,17.043083
2024-04-10,morning (06:00-14:00),12.945_77.595,12.945,77.595,16.981594
2024-04-10,morning (06:00-14:00),13.03_77.575,13.03,77.575,15.518028
2024-04-10,morning (06:00-14:00),13.07_77.585,13.07,77.585,15.015981
2024-04-10,morning (06:00-14:00),12.96_77.51,12.96,77.51,14.896061
2024-04-10,morning (06:00-14:00),12.98_77.555,12.98,77.555,14.682363
2024-04-10,morning (06:00-14:00),12.91_77.64,12.91,77.64,14.086018
2024-04-10,morning (06:00-14:00),12.995_77.665,12.995,77.665,13.91461
2024-04-10,morning (06:00-14:00),12.93_77.69,12.93,77.69,13.9110775
2024-04-10,morning (06:00-14:00),12.87_77.655,12.87,77.655,13.804535
2024-04-10,morning (06:00-14:00),12.97_77.595,12.97,77.595,13.784779
2024-04-10,morning (06:00-14:00),12.97_77.64,12.97,77.64,13.754075
2024-04-10,morning (06:00-14:00),12.925_77.68,12.925,77.68,13.575959
2024-04-10,morning (06:00-14:00),12.89_77.64,12.89,77.64,13.5141945
2024-04-10,morning (06:00-14:00),12.975_77.625,12.975,77.625,13.3305
2024-04-10,morning (06:00-14:00),12.93_77.68,12.93,77.68,13.298352
2024-04-10,morning (06:00-14:00),13.0_77.61,13.0,77.61,13.270499
2024-04-10,morning (06:00-14:00),12.9_77.675,12.9,77.675,13.206795
2024-04-10,morning (06:00-14:00),12.97_77.59,12.97,77.59,13.086676
2024-04-10,morning (06:00-14:00),12.98_77.56,12.98,77.56,12.760398
2024-04-10,morning (06:00-14:00),13.05_77.575,13.05,77.575,12.533049
2024-04-10,morning (06:00-14:00),12.985_77.575,12.985,77.575,12.482882
2024-04-10,morning (06:00-14:00),12.96_77.715,12.96,77.715,12.441591
2024-04-10,morning (06:00-14:00),12.975_77.61,12.975,77.61,12.367224
2024-04-10,morning (06:00-14:00),12.91_77.635,12.91,77.635,12.27457
2024-04-10,morning (06:00-14:00),13.03_77.535,13.03,77.535,12.146057
2024-04-10,morning (06:00-14:00),12.91_77.6,12.91,77.6,12.08527
2024-04-10,morning (06:00-14:00),12.95_77.54,12.95,77.54,11.980936
2024-04-10,morning (06:00-14:00),12.97_77.605,12.97,77.605,11.952567
2024-04-10,morning (06:00-14:00),12.99_77.57,12.99,77.57,11.601785
2024-04-10,morning (06:00-14:00),12.885_77.64,12.885,77.64,10.777672
2024-04-10,morning (06:00-14:00),13.03_77.54,13.03,77.54,9.62118
2024-04-10,morning (06:00-14:00),12.975_77.54,12.975,77.54,9.584021
2024-04-10,morning (06:00-14:00),12.915_77.575,12.915,77.575,9.358752
2024-04-10,morning (06:00-14:00),12.96_77.6,12.96,77.6,9.325125
2024-04-10,morning (06:00-14:00),13.0_77.68,13.0,77.68,9.292888
2024-04-10,morning (06:00-14:00),12.98_77.64,12.98,77.64,8.95436
2024-04-10,morning (06:00-14:00),12.875_77.595,12.875,77.595,8.496139
2024-04-10,morning (06:00-14:00),12.94_77.7,12.94,77.7,8.434991
2024-04-10,morning (06:00-14:00),13.05_77.595,13.05,77.595,8.171168
2024-04-10,morning (06:00-14:00),13.045_77.575,13.045,77.575,7.687693
2024-04-10,morning (06:00-14:00),12.97_77.71,12.97,77.71,7.6727343
2024-04-10,morning (06:00-14:00),13.19_77.68,13.19,77.68,7.596509
2024-04-10,morning (06:00-14:00),12.995_77.565,12.995,77.565,7.5283346
2024-04-10,morning (06:00-14:00),12.975_77.59,12.975,77.59,7.147742
2024-04-10,morning (06:00-14:00),12.995_77.61,12.995,77.61,6.967263
2024-04-10,morning (06:00-14:00),12.97_77.62,12.97,77.62,6.0394163
2024-04-10,morning (06:00-14:00),12.895_77.635,12.895,77.635,5.4647756
2024-04-10,morning (06:00-14:00),12.935_77.585,12.935,77.585,5.4134955
2024-04-10,morning (06:00-14:00),12.97_77.545,12.97,77.545,5.328916
2024-04-10,morning (06:00-14:00),12.995_77.66,12.995,77.66,5.2238436
2024-04-10,morning (06:00-14:00),13.065_77.59,13.065,77.59,3.9949899
2024-04-10,morning (06:00-14:00),12.915_77.605,12.915,77.605,3.4128351
2024-04-10,morning (06:00-14:00),13.095_77.6,13.095,77.6,3.165006
2024-04-10,morning (06:00-14:00),12.945_77.7,12.945,77.7,3.0030615
2024-04-10,morning (06:00-14:00),13.095_77.595,13.095,77.595,2.9782336
2024-04-10,morning (06:00-14:00),12.965_77.715,12.965,77.715,2.8991902
2024-04-10,morning (06:00-14:00),13.035_77.625,13.035,77.625,2.7944686
2024-04-10,morning (06:00-14:00),12.915_77.635,12.915,77.635,2.1129024
2024-04-10,morning (06:00-14:00),12.96_77.595,12.96,77.595,1.8160892
2024-04-10,night (22:00-06:00),12.965_77.575,12.965,77.575,123.60273
2024-04-10,night (22:00-06:00),13.01_77.695,13.01,77.695,67.82253
2024-04-10,night (22:00-06:00),12.98_77.575,12.98,77.575,60.949394
2024-04-10,night (22:00-06:00),12.975_77.575,12.975,77.575,54.287315
2024-04-10,night (22:00-06:00),12.98_77.58,12.98,77.58,51.70553
2024-04-10,night (22:00-06:00),12.975_77.58,12.975,77.58,49.811367
2024-04-10,night (22:00-06:00),12.935_77.69,12.935,77.69,47.61466
2024-04-10,night (22:00-06:00),13.01_77.555,13.01,77.555,44.685974
2024-04-10,night (22:00-06:00),12.965_77.58,12.965,77.58,32.464428
2024-04-10,night (22:00-06:00),13.0_77.55,13.0,77.55,28.577396
2024-04-10,night (22:00-06:00),12.985_77.605,12.985,77.605,27.45708
2024-04-10,night (22:00-06:00),12.98_77.605,12.98,77.605,26.398914
2024-04-10,night (22:00-06:00),13.185_77.68,13.185,77.68,25.829365
2024-04-10,night (22:00-06:00),12.97_77.575,12.97,77.575,25.253942
2024-04-10,night (22:00-06:00),12.975_77.545,12.975,77.545,22.004217
2024-04-10,night (22:00-06:00),13.07_77.59,13.07,77.59,21.77702
2024-04-10,night (22:00-06:00),12.995_77.67,12.995,77.67,20.558496
2024-04-10,night (22:00-06:00),12.95_77.7,12.95,77.7,19.530182
2024-04-10,night (22:00-06:00),13.0_77.675,13.0,77.675,18.651411
2024-04-10,night (22:00-06:00),12.995_77.555,12.995,77.555,18.344679
2024-04-10,night (22:00-06:00),12.965_77.585,12.965,77.585,17.515772
2024-04-10,night (22:00-06:00),12.935_77.615,12.935,77.615,15.790869
2024-04-10,night (22:00-06:00),12.985_77.61,12.985,77.61,15.419052
2024-04-10,night (22:00-06:00),13.01_77.55,13.01,77.55,14.740858
2024-04-10,night (22:00-06:00),12.945_77.57,12.945,77.57,14.197643
2024-04-10,night (22:00-06:00),12.94_77.695,12.94,77.695,14.13349
2024-04-10,night (22:00-06:00),12.975_77.55,12.975,77.55,13.110278
2024-04-10,night (22:00-06:00),12.98_77.61,12.98,77.61,12.184155
2024-04-10,night (22:00-06:00),12.985_77.555,12.985,77.555,11.334538
2024-04-10,night (22:00-06:00),12.965_77.54,12.965,77.54,10.824661
2024-04-10,night (22:00-06:00),12.96_77.58,12.96,77.58,10.760097
2024-04-10,night (22:00-06:00),12.99_77.555,12.99,77.555,10.706253
2024-04-10,night (22:00-06:00),12.995_77.695,12.995,77.695,10.693956
2024-04-10,night (22:00-06:00),13.035_77.59,13.035,77.59,10.440539
2024-04-10,night (22:00-06:00),12.975_77.57,12.975,77.57,10.440277
2024-04-10,night (22:00-06:00),12.96_77.575,12.96,77.575,9.827241
2024-04-10,night (22:00-06:00),12.925_77.68,12.925,77.68,9.78311
2024-04-10,night (22:00-06:00),13.005_77.57,13.005,77.57,9.710976
2024-04-10,night (22:00-06:00),12.955_77.545,12.955,77.545,9.63182
2024-04-10,night (22:00-06:00),12.975_77.56,12.975,77.56,9.345821
2024-04-10,night (22:00-06:00),12.98_77.6,12.98,77.6,9.312503
2024-04-10,night (22:00-06:00),13.0_77.57,13.0,77.57,9.236647
2024-04-10,night (22:00-06:00),12.93_77.68,12.93,77.68,8.898582
2024-04-10,night (22:00-06:00),13.0_77.555,13.0,77.555,8.137209
2024-04-10,night (22:00-06:00),12.93_77.685,12.93,77.685,7.559106
2024-04-10,night (22:00-06:00),12.995_77.57,12.995,77.57,7.535582
2024-04-10,night (22:00-06:00),13.0_77.68,13.0,77.68,7.332822
2024-04-10,night (22:00-06:00),12.99_77.6,12.99,77.6,7.1661825
2024-04-10,night (22:00-06:00),13.03_77.54,13.03,77.54,6.8951797
2024-04-10,night (22:00-06:00),12.885_77.64,12.885,77.64,6.843497
2024-04-10,night (22:00-06:00),13.045_77.575,13.045,77.575,6.7892394
2024-04-10,night (22:00-06:00),12.925_77.675,12.925,77.675,6.769121
2024-04-10,night (22:00-06:00),13.05_77.575,13.05,77.575,6.704842
2024-04-10,night (22:00-06:00),13.015_77.555,13.015,77.555,6.523323
2024-04-10,night (22:00-06:00),12.905_77.63,12.905,77.63,6.2829733
2024-04-10,night (22:00-06:00),12.99_77.59,12.99,77.59,6.240384
2024-04-10,night (22:00-06:00),13.01_77.57,13.01,77.57,6.1459875
2024-04-10,night (22:00-06:00),12.99_77.55,12.99,77.55,6.0294905
2024-04-10,night (22:00-06:00),12.97_77.535,12.97,77.535,6.025883
2024-04-10,night (22:00-06:00),12.995_77.55,12.995,77.55,5.9942164
2024-04-10,night (22:00-06:00),13.005_77.55,13.005,77.55,5.905416
2024-04-10,night (22:00-06:00),12.96_77.585,12.96,77.585,5.901243
2024-04-10,night (22:00-06:00),13.02_77.53,13.02,77.53,5.779496
2024-04-10,night (22:00-06:00),12.955_77.585,12.955,77.585,5.6338906
2024-04-10,night (22:00-06:00),12.93_77.585,12.93,77.585,5.4934855
2024-04-10,night (22:00-06:00),12.945_77.595,12.945,77.595,5.232651
2024-04-10,night (22:00-06:00),12.995_77.59,12.995,77.59,5.1370125
2024-04-10,night (22:00-06:00),12.985_77.55,12.985,77.55,5.1102095
2024-04-10,night (22:00-06:00),12.99_77.575,12.99,77.575,5.0869565
2024-04-10,night (22:00-06:00),12.98_77.695,12.98,77.695,5.0018196
2024-04-10,night (22:00-06:00),12.93_77.58,12.93,77.58,4.9450703
2024-04-10,night (22:00-06:00),12.99_77.57,12.99,77.57,4.915559
2024-04-10,night (22:00-06:00),12.97_77.58,12.97,77.58,4.9019217
2024-04-10,night (22:00-06:00),12.965_77.555,12.965,77.555,4.729893
2024-04-10,night (22:00-06:00),12.94_77.585,12.94,77.585,4.708005
2024-04-10,night (22:00-06:00),12.925_77.585,12.925,77.585,4.7036324
2024-04-10,night (22:00-06:00),12.84_77.645,12.84,77.645,4.653377
2024-04-10,night (22:00-06:00),12.97_77.6,12.97,77.6,4.5947065
2024-04-10,night (22:00-06:00),12.895_77.635,12.895,77.635,4.544084
2024-04-10,night (22:00-06:00),12.975_77.615,12.975,77.615,4.5191917
2024-04-10,night (22:00-06:00),12.965_77.535,12.965,77.535,4.3846617
2024-04-10,night (22:00-06:00),12.96_77.7,12.96,77.7,4.3305182
2024-04-10,night (22:00-06:00),12.955_77.7,12.955,77.7,4.276873
2024-04-10,night (22:00-06:00),12.9_77.675,12.9,77.675,4.2492056
2024-04-10,night (22:00-06:00),12.97_77.62,12.97,77.62,4.2098107
2024-04-10,night (22:00-06:00),12.995_77.615,12.995,77.615,4.142687
2024-04-10,night (22:00-06:00),12.96_77.645,12.96,77.645,4.126359
2024-04-10,night (22:00-06:00),12.985_77.58,12.985,77.58,4.0521426
2024-04-10,night (22:00-06:00),12.97_77.595,12.97,77.595,3.9716787
2024-04-10,night (22:00-06:00),12.975_77.62,12.975,77.62,3.8203595
2024-04-10,night (22:00-06:00),12.96_77.65,12.96,77.65,3.818553
2024-04-10,night (22:00-06:00),12.89_77.64,12.89,77.64,3.769363
2024-04-10,night (22:00-06:00),12.87_77.655,12.87,77.655,3.6102479
2024-04-10,night (22:00-06:00),12.995_77.565,12.995,77.565,3.5897706
2024-04-10,night (22:00-06:00),12.915_77.575,12.915,77.575,3.5255256
2024-04-10,night (22:00-06:00),12.925_77.62,12.925,77.62,3.516274
2024-04-10,night (22:00-06:00),12.995_77.61,12.995,77.61,3.342898
2024-04-10,night (22:00-06:00),12.995_77.665,12.995,77.665,3.265321
2024-04-10,night (22:00-06:00),13.005_77.685,13.005,77.685,3.0592697
2024-04-10,night (22:00-06:00),12.965_77.72,12.965,77.72,2.8617225
2024-04-10,night (22:00-06:00),12.97_77.645,12.97,77.645,2.783163
2024-04-10,night (22:00-06:00),12.975_77.625,12.975,77.625,2.747189
2024-04-10,night (22:00-06:00),12.985_77.6,12.985,77.6,2.7047822
2024-04-10,night (22:00-06:00),13.19_77.645,13.19,77.645,2.702624
2024-04-10,night (22:00-06:00),12.97_77.66,12.97,77.66,2.6340559
2024-04-10,night (22:00-06:00),12.965_77.64,12.965,77.64,2.5721178
2024-04-10,night (22:00-06:00),12.99_77.54,12.99,77.54,2.560503
2024-04-10,night (22:00-06:00),12.98_77.615,12.98,77.615,2.4760659
2024-04-10,night (22:00-06:00),12.96_77.53,12.96,77.53,2.453547
2024-04-10,night (22:00-06:00),13.0_77.61,13.0,77.61,2.3563907
2024-04-10,night (22:00-06:00),13.0_77.54,13.0,77.54,2.3140488
2024-04-10,night (22:00-06:00),13.025_77.585,13.025,77.585,2.3015075
2024-04-10,night (22:00-06:00),12.97_77.64,12.97,77.64,2.272274
2024-04-10,night (22:00-06:00),12.96_77.51,12.96,77.51,2.2602067
2024-04-10,night (22:00-06:00),13.19_77.68,13.19,77.68,2.2473645
2024-04-10,night (22:00-06:00),12.96_77.715,12.96,77.715,2.2265255
2024-04-10,night (22:00-06:00),12.97_77.59,12.97,77.59,2.1964428
2024-04-10,night (22:00-06:00),12.96_77.595,12.96,77.595,2.1582286
2024-04-10,night (22:00-06:00),13.035_77.625,13.035,77.625,2.1516101
2024-04-10,night (22:00-06:00),13.03_77.575,13.03,77.575,2.149743
2024-04-10,night (22:00-06:00),12.97_77.605,12.97,77.605,2.133892
2024-04-10,night (22:00-06:00),13.05_77.595,13.05,77.595,2.131282
2024-04-10,night (22:00-06:00),12.98_77.555,12.98,77.555,2.1025038
2024-04-10,night (22:00-06:00),12.975_77.61,12.975,77.61,2.0641377
2024-04-10,night (22:00-06:00),12.975_77.59,12.975,77.59,2.0360162
2024-04-10,night (22:00-06:00),12.97_77.71,12.97,77.71,2.0306408
2024-04-10,night (22:00-06:00),13.07_77.585,13.07,77.585,2.0297534
2024-04-10,night (22:00-06:00),12.91_77.64,12.91,77.64,2.0211127
2024-04-10,night (22:00-06:00),12.93_77.69,12.93,77.69,2.019604
2024-04-10,night (22:00-06:00),13.095_77.6,13.095,77.6,1.9948854
2024-04-10,night (22:00-06:00),12.91_77.635,12.91,77.635,1.9927613
2024-04-10,night (22:00-06:00),12.875_77.595,12.875,77.595,1.9729729
2024-04-10,night (22:00-06:00),12.98_77.56,12.98,77.56,1.9662364
2024-04-10,night (22:00-06:00),12.945_77.7,12.945,77.7,1.9365722
2024-04-10,night (22:00-06:00),13.03_77.535,13.03,77.535,1.917258
2024-04-10,night (22:00-06:00),12.96_77.6,12.96,77.6,1.9017539
2024-04-10,night (22:00-06:00),12.95_77.54,12.95,77.54,1.899564
2024-04-10,night (22:00-06:00),12.91_77.6,12.91,77.6,1.8990016
2024-04-10,night (22:00-06:00),12.995_77.66,12.995,77.66,1.896621
2024-04-10,night (22:00-06:00),12.935_77.585,12.935,77.585,1.8510991
2024-04-10,night (22:00-06:00),12.975_77.54,12.975,77.54,1.8321037
2024-04-10,night (22:00-06:00),12.985_77.575,12.985,77.575,1.8242189
2024-04-10,night (22:00-06:00),12.94_77.7,12.94,77.7,1.6499225
2024-04-10,night (22:00-06:00),12.98_77.64,12.98,77.64,1.4840535
2024-04-10,night (22:00-06:00),12.97_77.545,12.97,77.545,1.4772998
2024-04-10,night (22:00-06:00),12.965_77.715,12.965,77.715,1.3961031
2024-04-10,night (22:00-06:00),13.065_77.59,13.065,77.59,1.353925
2024-04-10,night (22:00-06:00),12.915_77.605,12.915,77.605,1.1310093
2024-04-10,night (22:00-06:00),13.095_77.595,13.095,77.595,1.0697758
2024-04-10,night (22:00-06:00),12.915_77.635,12.915,77.635,0.7466856
2024-04-11,evening (14:00-22:00),12.98_77.61,12.98,77.61,14.76245
2024-04-11,evening (14:00-22:00),12.965_77.575,12.965,77.575,12.115161
2024-04-11,evening (14:00-22:00),12.975_77.58,12.975,77.58,8.63568
2024-04-11,evening (14:00-22:00),12.98_77.575,12.98,77.575,8.231925
2024-04-11,evening (14:00-22:00),13.01_77.555,13.01,77.555,7.572997
2024-04-11,evening (14:00-22:00),13.185_77.68,13.185,77.68,7.3883705
2024-04-11,evening (14:00-22:00),12.975_77.575,12.975,77.575,7.2793684
2024-04-11,evening (14:00-22:00),13.01_77.695,13.01,77.695,6.439515
2024-04-11,evening (14:00-22:00),13.07_77.59,13.07,77.59,5.390052
2024-04-11,evening (14:00-22:00),12.985_77.61,12.985,77.61,5.377357
2024-04-11,evening (14:00-22:00),12.985_77.605,12.985,77.605,5.008607
2024-04-11,evening (14:00-22:00),12.96_77.575,12.96,77.575,4.949857
2024-04-11,evening (14:00-22:00),13.0_77.55,13.0,77.55,4.8551464
2024-04-11,evening (14:00-22:00),12.935_77.615,12.935,77.615,4.8447657
2024-04-11,evening (14:00-22:00),12.995_77.67,12.995,77.67,4.3459225
2024-04-11,evening (14:00-22:00),12.95_77.7,12.95,77.7,3.9985597
2024-04-11,evening (14:00-22:00),12.935_77.69,12.935,77.69,3.9854589
2024-04-11,evening (14:00-22:00),12.975_77.55,12.975,77.55,3.8744347
2024-04-11,evening (14:00-22:00),12.975_77.545,12.975,77.545,3.6865234
2024-04-11,evening (14:00-22:00),12.96_77.58,12.96,77.58,3.5802298
2024-04-11,evening (14:00-22:00),12.98_77.605,12.98,77.605,3.5432658
2024-04-11,evening (14:00-22:00),12.965_77.72,12.965,77.72,3.5200584
2024-04-11,evening (14:00-22:00),12.965_77.58,12.965,77.58,3.458679
2024-04-11,evening (14:00-22:00),12.945_77.57,12.945,77.57,3.3201082
2024-04-11,evening (14:00-22:00),13.015_77.555,13.015,77.555,3.2913022
2024-04-11,evening (14:00-22:00),12.965_77.585,12.965,77.585,3.2031186
2024-04-11,evening (14:00-22:00),12.995_77.695,12.995,77.695,3.1826117
2024-04-11,evening (14:00-22:00),13.01_77.55,13.01,77.55,2.9191678
2024-04-11,evening (14:00-22:00),12.965_77.54,12.965,77.54,2.890733
2024-04-11,evening (14:00-22:00),12.98_77.58,12.98,77.58,2.8855026
2024-04-11,evening (14:00-22:00),12.97_77.575,12.97,77.575,2.818725
2024-04-11,evening (14:00-22:00),12.94_77.695,12.94,77.695,2.7624145
2024-04-11,evening (14:00-22:00),12.995_77.555,12.995,77.555,2.7577672
2024-04-11,evening (14:00-22:00),13.0_77.57,13.0,77.57,2.647133
2024-04-11,evening (14:00-22:00),13.005_77.57,13.005,77.57,2.6415055
2024-04-11,evening (14:00-22:00),12.975_77.57,12.975,77.57,2.6289387
2024-04-11,evening (14:00-22:00),12.985_77.555,12.985,77.555,2.6062083
2024-04-11,evening (14:00-22:00),13.035_77.59,13.035,77.59,2.530575
2024-04-11,evening (14:00-22:00),13.0_77.675,13.0,77.675,2.4948518
2024-04-11,evening (14:00-22:00),12.975_77.56,12.975,77.56,2.1120617
2024-04-11,evening (14:00-22:00),12.98_77.6,12.98,77.6,2.0818825
2024-04-11,evening (14:00-22:00),12.955_77.545,12.955,77.545,1.9409623
2024-04-11,evening (14:00-22:00),13.0_77.555,13.0,77.555,1.8712934
2024-04-11,evening (14:00-22:00),12.93_77.685,12.93,77.685,1.7843105
2024-04-11,evening (14:00-22:00),12.995_77.66,12.995,77.66,1.6689491
2024-04-11,evening (14:00-22:00),12.99_77.555,12.99,77.555,1.6559052
2024-04-11,evening (14:00-22:00),12.995_77.57,12.995,77.57,1.6292437
2024-04-11,evening (14:00-22:00),12.84_77.645,12.84,77.645,1.6071752
2024-04-11,evening (14:00-22:00),12.96_77.53,12.96,77.53,1.5444617
2024-04-11,evening (14:00-22:00),13.01_77.57,13.01,77.57,1.4495656
2024-04-11,evening (14:00-22:00),12.905_77.63,12.905,77.63,1.3084148
2024-04-11,evening (14:00-22:00),12.995_77.665,12.995,77.665,1.2209553
2024-04-11,evening (14:00-22:00),12.995_77.55,12.995,77.55,1.1996217
2024-04-11,evening (14:00-22:00),12.94_77.585,12.94,77.585,1.1882247
2024-04-11,evening (14:00-22:00),12.99_77.55,12.99,77.55,1.0713382
2024-04-11,evening (14:00-22:00),13.005_77.685,13.005,77.685,1.0624236
2024-04-11,evening (14:00-22:00),12.97_77.535,12.97,77.535,1.0465028
2024-04-11,evening (14:00-22:00),12.99_77.59,12.99,77.59,0.81135935
2024-04-11,evening (14:00-22:00),12.93_77.585,12.93,77.585,0.73296344
2024-04-11,evening (14:00-22:00),12.98_77.615,12.98,77.615,0.7056372
2024-04-11,evening (14:00-22:00),12.97_77.58,12.97,77.58,0.6631384
2024-04-11,evening (14:00-22:00),12.93_77.58,12.93,77.58,0.6564647
2024-04-11,evening (14:00-22:00),13.005_77.55,13.005,77.55,0.62681895
2024-04-11,evening (14:00-22:00),12.97_77.6,12.97,77.6,0.5771897
2024-04-11,evening (14:00-22:00),13.02_77.53,13.02,77.53,0.5695347
2024-04-11,evening (14:00-22:00),12.91_77.64,12.91,77.64,0.5572809
2024-04-11,evening (14:00-22:00),12.99_77.575,12.99,77.575,0.52552885
2024-04-11,evening (14:00-22:00),13.025_77.585,13.025,77.585,0.52271175
2024-04-11,evening (14:00-22:00),12.99_77.54,12.99,77.54,0.5211546
2024-04-11,evening (14:00-22:00),12.925_77.62,12.925,77.62,0.51926154
2024-04-11,evening (14:00-22:00),12.97_77.645,12.97,77.645,0.503357
2024-04-11,evening (14:00-22:00),13.19_77.645,13.19,77.645,0.50300676
2024-04-11,evening (14:00-22:00),12.965_77.555,12.965,77.555,0.4975957
2024-04-11,evening (14:00-22:00),12.985_77.6,12.985,77.6,0.4869437
2024-04-11,evening (14:00-22:00),12.985_77.55,12.985,77.55,0.48495752
2024-04-11,evening (14:00-22:00),12.955_77.585,12.955,77.585,0.4796056
2024-04-11,evening (14:00-22:00),12.975_77.615,12.975,77.615,0.478348
2024-04-11,evening (14:00-22:00),12.925_77.585,12.925,77.585,0.47175398
2024-04-11,evening (14:00-22:00),12.965_77.535,12.965,77.535,0.46881637
2024-04-11,evening (14:00-22:00),12.965_77.64,12.965,77.64,0.45952013
2024-04-11,evening (14:00-22:00),12.925_77.675,12.925,77.675,0.45492494
2024-04-11,evening (14:00-22:00),12.975_77.62,12.975,77.62,0.43891478
2024-04-11,evening (14:00-22:00),12.97_77.66,12.97,77.66,0.43705568
2024-04-11,evening (14:00-22:00),12.945_77.595,12.945,77.595,0.43255144
2024-04-11,evening (14:00-22:00),13.0_77.54,13.0,77.54,0.43164107
2024-04-11,evening (14:00-22:00),12.91_77.635,12.91,77.635,0.42807287
2024-04-11,evening (14:00-22:00),12.99_77.6,12.99,77.6,0.4245189
2024-04-11,evening (14:00-22:00),12.985_77.58,12.985,77.58,0.41983446
2024-04-11,evening (14:00-22:00),12.975_77.61,12.975,77.61,0.41777295
2024-04-11,evening (14:00-22:00),12.95_77.54,12.95,77.54,0.41284248
2024-04-11,evening (14:00-22:00),12.96_77.585,12.96,77.585,0.4106391
2024-04-11,evening (14:00-22:00),12.915_77.635,12.915,77.635,0.40995815
2024-04-11,evening (14:00-22:00),12.935_77.585,12.935,77.585,0.40637383
2024-04-11,evening (14:00-22:00),12.97_77.64,12.97,77.64,0.4052036
2024-04-11,evening (14:00-22:00),12.995_77.615,12.995,77.615,0.3788816
2024-04-11,evening (14:00-22:00),13.03_77.54,13.03,77.54,0.37204802
2024-04-11,evening (14:00-22:00),12.89_77.64,12.89,77.64,0.37097234
2024-04-11,evening (14:00-22:00),13.07_77.585,13.07,77.585,0.3701846
2024-04-11,evening (14:00-22:00),12.9_77.675,12.9,77.675,0.3510063
2024-04-11,evening (14:00-22:00),12.97_77.595,12.97,77.595,0.34027955
2024-04-11,evening (14:00-22:00),13.0_77.61,13.0,77.61,0.3373928
2024-04-11,evening (14:00-22:00),12.96_77.51,12.96,77.51,0.3344372
2024-04-11,evening (14:00-22:00),12.87_77.655,12.87,77.655,0.32860082
2024-04-11,evening (14:00-22:00),13.05_77.575,13.05,77.575,0.32738197
2024-04-11,evening (14:00-22:00),12.96_77.715,12.96,77.715,0.31881514
2024-04-11,evening (14:00-22:00),12.97_77.605,12.97,77.605,0.3172385
2024-04-11,evening (14:00-22:00),12.98_77.555,12.98,77.555,0.31261665
2024-04-11,evening (14:00-22:00),12.955_77.7,12.955,77.7,0.31039548
2024-04-11,evening (14:00-22:00),12.995_77.565,12.995,77.565,0.30568817
2024-04-11,evening (14:00-22:00),12.96_77.65,12.96,77.65,0.30275753
