shift_date,shift,zone_id,zone_lat,zone_lon,predicted_EIS
2024-04-11,evening (14:00-22:00),12.93_77.68,12.93,77.68,0.29172337
2024-04-11,evening (14:00-22:00),12.98_77.695,12.98,77.695,0.28577837
2024-04-11,evening (14:00-22:00),13.03_77.575,13.03,77.575,0.28467637
2024-04-11,evening (14:00-22:00),13.03_77.535,13.03,77.535,0.26985002
2024-04-11,evening (14:00-22:00),12.975_77.625,12.975,77.625,0.26814416
2024-04-11,evening (14:00-22:00),12.985_77.575,12.985,77.575,0.26795706
2024-04-11,evening (14:00-22:00),12.97_77.59,12.97,77.59,0.2655809
2024-04-11,evening (14:00-22:00),12.96_77.7,12.96,77.7,0.26260966
2024-04-11,evening (14:00-22:00),12.96_77.6,12.96,77.6,0.2623339
2024-04-11,evening (14:00-22:00),12.885_77.64,12.885,77.64,0.26089382
2024-04-11,evening (14:00-22:00),12.995_77.59,12.995,77.59,0.255686
2024-04-11,evening (14:00-22:00),12.96_77.645,12.96,77.645,0.2476826
2024-04-11,evening (14:00-22:00),12.925_77.68,12.925,77.68,0.2371499
2024-04-11,evening (14:00-22:00),12.91_77.6,12.91,77.6,0.23587942
2024-04-11,evening (14:00-22:00),13.065_77.59,13.065,77.59,0.23585722
2024-04-11,evening (14:00-22:00),13.045_77.575,13.045,77.575,0.23559995
2024-04-11,evening (14:00-22:00),12.94_77.7,12.94,77.7,0.2334103
2024-04-11,evening (14:00-22:00),12.98_77.56,12.98,77.56,0.22897448
2024-04-11,evening (14:00-22:00),12.995_77.61,12.995,77.61,0.22184153
2024-04-11,evening (14:00-22:00),12.915_77.575,12.915,77.575,0.21906476
2024-04-11,evening (14:00-22:00),12.98_77.64,12.98,77.64,0.21455273
2024-04-11,evening (14:00-22:00),13.19_77.68,13.19,77.68,0.211995
2024-04-11,evening (14:00-22:00),12.93_77.69,12.93,77.69,0.20320787
2024-04-11,evening (14:00-22:00),13.0_77.68,13.0,77.68,0.20070887
2024-04-11,evening (14:00-22:00),12.975_77.54,12.975,77.54,0.19806536
2024-04-11,evening (14:00-22:00),12.97_77.71,12.97,77.71,0.19648
2024-04-11,evening (14:00-22:00),13.05_77.595,13.05,77.595,0.18853833
2024-04-11,evening (14:00-22:00),12.99_77.57,12.99,77.57,0.17035192
2024-04-11,evening (14:00-22:00),12.895_77.635,12.895,77.635,0.16552731
2024-04-11,evening (14:00-22:00),12.875_77.595,12.875,77.595,0.16449828
2024-04-11,evening (14:00-22:00),12.97_77.62,12.97,77.62,0.16060688
2024-04-11,evening (14:00-22:00),13.095_77.595,13.095,77.595,0.15281676
2024-04-11,evening (14:00-22:00),12.975_77.59,12.975,77.59,0.1469137
2024-04-11,evening (14:00-22:00),13.095_77.6,13.095,77.6,0.1436213
2024-04-11,evening (14:00-22:00),12.915_77.605,12.915,77.605,0.13076052
2024-04-11,evening (14:00-22:00),12.97_77.545,12.97,77.545,0.12546422
2024-04-11,evening (14:00-22:00),13.035_77.625,13.035,77.625,0.11385814
2024-04-11,evening (14:00-22:00),12.965_77.715,12.965,77.715,0.113817856
2024-04-11,evening (14:00-22:00),12.945_77.7,12.945,77.7,0.1054087
2024-04-11,evening (14:00-22:00),12.96_77.595,12.96,77.595,0.07036518
2024-04-11,morning (06:00-14:00),12.975_77.58,12.975,77.58,255.68588
2024-04-11,morning (06:00-14:00),12.98_77.61,12.98,77.61,245.63846
2024-04-11,morning (06:00-14:00),12.975_77.575,12.975,77.575,236.13763
2024-04-11,morning (06:00-14:00),12.98_77.575,12.98,77.575,231.91136
2024-04-11,morning (06:00-14:00),13.01_77.555,13.01,77.555,192.66258
2024-04-11,morning (06:00-14:00),12.965_77.575,12.965,77.575,169.90419
2024-04-11,morning (06:00-14:00),13.0_77.55,13.0,77.55,158.60258
2024-04-11,morning (06:00-14:00),12.965_77.58,12.965,77.58,126.679794
2024-04-11,morning (06:00-14:00),12.935_77.69,12.935,77.69,125.889755
2024-04-11,morning (06:00-14:00),12.985_77.605,12.985,77.605,115.7049
2024-04-11,morning (06:00-14:00),13.07_77.59,13.07,77.59,115.310104
2024-04-11,morning (06:00-14:00),12.975_77.545,12.975,77.545,110.48351
2024-04-11,morning (06:00-14:00),12.97_77.575,12.97,77.575,109.106476
2024-04-11,morning (06:00-14:00),12.94_77.695,12.94,77.695,105.70618
2024-04-11,morning (06:00-14:00),12.98_77.605,12.98,77.605,103.81773
2024-04-11,morning (06:00-14:00),12.98_77.58,12.98,77.58,101.679985
2024-04-11,morning (06:00-14:00),13.185_77.68,13.185,77.68,99.97529
2024-04-11,morning (06:00-14:00),12.995_77.67,12.995,77.67,98.99011
2024-04-11,morning (06:00-14:00),12.965_77.585,12.965,77.585,98.65609
2024-04-11,morning (06:00-14:00),13.01_77.55,13.01,77.55,91.262344
2024-04-11,morning (06:00-14:00),12.975_77.55,12.975,77.55,89.29315
2024-04-11,morning (06:00-14:00),13.01_77.695,13.01,77.695,85.86725
2024-04-11,morning (06:00-14:00),13.0_77.57,13.0,77.57,82.00333
2024-04-11,morning (06:00-14:00),12.985_77.61,12.985,77.61,81.98736
2024-04-11,morning (06:00-14:00),12.945_77.57,12.945,77.57,77.69663
2024-04-11,morning (06:00-14:00),12.96_77.575,12.96,77.575,69.493965
2024-04-11,morning (06:00-14:00),13.005_77.57,13.005,77.57,68.70167
2024-04-11,morning (06:00-14:00),12.96_77.58,12.96,77.58,66.237
2024-04-11,morning (06:00-14:00),12.935_77.615,12.935,77.615,61.73717
2024-04-11,morning (06:00-14:00),13.035_77.59,13.035,77.59,61.084488
2024-04-11,morning (06:00-14:00),12.965_77.54,12.965,77.54,59.47189
2024-04-11,morning (06:00-14:00),12.985_77.555,12.985,77.555,59.43986
2024-04-11,morning (06:00-14:00),12.93_77.685,12.93,77.685,58.03672
2024-04-11,morning (06:00-14:00),12.995_77.695,12.995,77.695,55.95489
2024-04-11,morning (06:00-14:00),13.0_77.675,13.0,77.675,53.397785
2024-04-11,morning (06:00-14:00),13.0_77.555,13.0,77.555,51.735825
2024-04-11,morning (06:00-14:00),12.95_77.7,12.95,77.7,51.045143
2024-04-11,morning (06:00-14:00),12.98_77.6,12.98,77.6,50.665604
2024-04-11,morning (06:00-14:00),12.975_77.56,12.975,77.56,50.41231
2024-04-11,morning (06:00-14:00),12.975_77.57,12.975,77.57,49.939404
2024-04-11,morning (06:00-14:00),12.99_77.555,12.99,77.555,47.95882
2024-04-11,morning (06:00-14:00),13.015_77.555,13.015,77.555,47.19069
2024-04-11,morning (06:00-14:00),12.955_77.545,12.955,77.545,45.704124
2024-04-11,morning (06:00-14:00),12.965_77.72,12.965,77.72,45.611618
2024-04-11,morning (06:00-14:00),12.995_77.555,12.995,77.555,45.35848
2024-04-11,morning (06:00-14:00),12.995_77.55,12.995,77.55,45.329445
2024-04-11,morning (06:00-14:00),13.01_77.57,13.01,77.57,43.917015
2024-04-11,morning (06:00-14:00),12.995_77.57,12.995,77.57,42.384968
2024-04-11,morning (06:00-14:00),12.97_77.535,12.97,77.535,42.107952
2024-04-11,morning (06:00-14:00),12.96_77.53,12.96,77.53,37.474144
2024-04-11,morning (06:00-14:00),12.905_77.63,12.905,77.63,36.439297
2024-04-11,morning (06:00-14:00),13.005_77.685,13.005,77.685,34.92621
2024-04-11,morning (06:00-14:00),12.84_77.645,12.84,77.645,31.659115
2024-04-11,morning (06:00-14:00),12.99_77.55,12.99,77.55,31.406635
2024-04-11,morning (06:00-14:00),12.99_77.59,12.99,77.59,29.782785
2024-04-11,morning (06:00-14:00),12.94_77.585,12.94,77.585,28.560587
2024-04-11,morning (06:00-14:00),12.93_77.585,12.93,77.585,27.517323
2024-04-11,morning (06:00-14:00),12.97_77.58,12.97,77.58,26.882023
2024-04-11,morning (06:00-14:00),12.98_77.615,12.98,77.615,26.2771
2024-04-11,morning (06:00-14:00),12.925_77.62,12.925,77.62,25.716215
2024-04-11,morning (06:00-14:00),12.99_77.575,12.99,77.575,25.368126
2024-04-11,morning (06:00-14:00),13.005_77.55,13.005,77.55,25.308762
2024-04-11,morning (06:00-14:00),12.93_77.58,12.93,77.58,25.035164
2024-04-11,morning (06:00-14:00),13.02_77.53,13.02,77.53,24.604216
2024-04-11,morning (06:00-14:00),12.97_77.66,12.97,77.66,23.845558
2024-04-11,morning (06:00-14:00),12.97_77.6,12.97,77.6,23.841377
2024-04-11,morning (06:00-14:00),12.925_77.675,12.925,77.675,23.309387
2024-04-11,morning (06:00-14:00),12.955_77.585,12.955,77.585,23.27521
2024-04-11,morning (06:00-14:00),13.19_77.645,13.19,77.645,23.254688
2024-04-11,morning (06:00-14:00),13.025_77.585,13.025,77.585,23.219477
2024-04-11,morning (06:00-14:00),12.975_77.615,12.975,77.615,22.860481
2024-04-11,morning (06:00-14:00),12.99_77.54,12.99,77.54,22.77995
2024-04-11,morning (06:00-14:00),12.985_77.55,12.985,77.55,22.654171
2024-04-11,morning (06:00-14:00),12.99_77.6,12.99,77.6,22.54181
2024-04-11,morning (06:00-14:00),12.985_77.58,12.985,77.58,22.516665
2024-04-11,morning (06:00-14:00),12.985_77.6,12.985,77.6,21.83073
2024-04-11,morning (06:00-14:00),12.965_77.64,12.965,77.64,21.579168
2024-04-11,morning (06:00-14:00),12.97_77.645,12.97,77.645,21.471697
2024-04-11,morning (06:00-14:00),12.96_77.585,12.96,77.585,21.471493
2024-04-11,morning (06:00-14:00),13.0_77.54,13.0,77.54,20.77358
2024-04-11,morning (06:00-14:00),12.965_77.535,12.965,77.535,20.429901
2024-04-11,morning (06:00-14:00),12.925_77.585,12.925,77.585,20.247486
2024-04-11,morning (06:00-14:00),12.98_77.695,12.98,77.695,20.16606
2024-04-11,morning (06:00-14:00),12.96_77.645,12.96,77.645,19.936094
2024-04-11,morning (06:00-14:00),12.995_77.615,12.995,77.615,19.721071
2024-04-11,morning (06:00-14:00),12.96_77.7,12.96,77.7,19.570217
2024-04-11,morning (06:00-14:00),12.955_77.7,12.955,77.7,19.293804
2024-04-11,morning (06:00-14:00),12.995_77.59,12.995,77.59,18.459053
2024-04-11,morning (06:00-14:00),12.965_77.555,12.965,77.555,17.835852
2024-04-11,morning (06:00-14:00),12.96_77.65,12.96,77.65,17.0487
2024-04-11,morning (06:00-14:00),12.975_77.62,12.975,77.62,16.759306
2024-04-11,morning (06:00-14:00),13.03_77.575,13.03,77.575,15.876905
2024-04-11,morning (06:00-14:00),12.925_77.68,12.925,77.68,15.540014
2024-04-11,morning (06:00-14:00),13.0_77.61,13.0,77.61,14.913432
2024-04-11,morning (06:00-14:00),13.07_77.585,13.07,77.585,14.812119
2024-04-11,morning (06:00-14:00),12.995_77.665,12.995,77.665,14.555354
2024-04-11,morning (06:00-14:00),13.0_77.68,13.0,77.68,14.532177
2024-04-11,morning (06:00-14:00),12.91_77.64,12.91,77.64,14.431435
2024-04-11,morning (06:00-14:00),12.93_77.69,12.93,77.69,14.280683
2024-04-11,morning (06:00-14:00),12.97_77.64,12.97,77.64,14.090641
2024-04-11,morning (06:00-14:00),13.05_77.575,13.05,77.575,13.963562
2024-04-11,morning (06:00-14:00),12.97_77.59,12.97,77.59,13.547561
2024-04-11,morning (06:00-14:00),12.96_77.51,12.96,77.51,13.4595175
2024-04-11,morning (06:00-14:00),12.87_77.655,12.87,77.655,13.402059
2024-04-11,morning (06:00-14:00),12.945_77.595,12.945,77.595,13.40146
2024-04-11,morning (06:00-14:00),12.97_77.595,12.97,77.595,13.356172
2024-04-11,morning (06:00-14:00),12.975_77.625,12.975,77.625,13.154901
2024-04-11,morning (06:00-14:00),12.98_77.56,12.98,77.56,13.108558
2024-04-11,morning (06:00-14:00),12.93_77.68,12.93,77.68,13.096986
2024-04-11,morning (06:00-14:00),12.96_77.715,12.96,77.715,12.876441
2024-04-11,morning (06:00-14:00),12.89_77.64,12.89,77.64,12.821572
2024-04-11,morning (06:00-14:00),12.985_77.575,12.985,77.575,12.735683
2024-04-11,morning (06:00-14:00),12.975_77.54,12.975,77.54,12.708414
2024-04-11,morning (06:00-14:00),12.98_77.555,12.98,77.555,12.615677
2024-04-11,morning (06:00-14:00),12.91_77.635,12.91,77.635,12.610066
2024-04-11,morning (06:00-14:00),12.975_77.61,12.975,77.61,12.593708
2024-04-11,morning (06:00-14:00),12.95_77.54,12.95,77.54,12.39777
2024-04-11,morning (06:00-14:00),12.91_77.6,12.91,77.6,12.35947
2024-04-11,morning (06:00-14:00),12.98_77.64,12.98,77.64,12.300863
2024-04-11,morning (06:00-14:00),13.03_77.535,13.03,77.535,11.960245
2024-04-11,morning (06:00-14:00),12.97_77.605,12.97,77.605,11.811249
2024-04-11,morning (06:00-14:00),12.885_77.64,12.885,77.64,11.564699
2024-04-11,morning (06:00-14:00),12.9_77.675,12.9,77.675,11.370049
2024-04-11,morning (06:00-14:00),12.99_77.57,12.99,77.57,10.375548
2024-04-11,morning (06:00-14:00),12.995_77.61,12.995,77.61,10.028307
2024-04-11,morning (06:00-14:00),12.995_77.565,12.995,77.565,9.978779
2024-04-11,morning (06:00-14:00),12.96_77.6,12.96,77.6,9.35935
2024-04-11,morning (06:00-14:00),12.915_77.575,12.915,77.575,9.2913685
2024-04-11,morning (06:00-14:00),12.94_77.7,12.94,77.7,9.218045
2024-04-11,morning (06:00-14:00),13.03_77.54,13.03,77.54,8.938562
2024-04-11,morning (06:00-14:00),12.875_77.595,12.875,77.595,8.4742775
2024-04-11,morning (06:00-14:00),13.045_77.575,13.045,77.575,8.317415
2024-04-11,morning (06:00-14:00),12.97_77.71,12.97,77.71,8.149562
2024-04-11,morning (06:00-14:00),13.05_77.595,13.05,77.595,8.001825
2024-04-11,morning (06:00-14:00),13.19_77.68,13.19,77.68,7.9472065
2024-04-11,morning (06:00-14:00),12.995_77.66,12.995,77.66,6.974547
2024-04-11,morning (06:00-14:00),12.935_77.585,12.935,77.585,6.6245317
2024-04-11,morning (06:00-14:00),12.975_77.59,12.975,77.59,6.4102006
2024-04-11,morning (06:00-14:00),12.97_77.545,12.97,77.545,5.9492064
2024-04-11,morning (06:00-14:00),12.895_77.635,12.895,77.635,5.363769
2024-04-11,morning (06:00-14:00),12.97_77.62,12.97,77.62,5.344451
2024-04-11,morning (06:00-14:00),13.065_77.59,13.065,77.59,3.9614558
2024-04-11,morning (06:00-14:00),12.915_77.605,12.915,77.605,3.3685427
2024-04-11,morning (06:00-14:00),13.095_77.595,13.095,77.595,3.251808
2024-04-11,morning (06:00-14:00),13.095_77.6,13.095,77.6,3.1528602
2024-04-11,morning (06:00-14:00),12.965_77.715,12.965,77.715,3.1026564
2024-04-11,morning (06:00-14:00),12.945_77.7,12.945,77.7,2.9791012
2024-04-11,morning (06:00-14:00),13.035_77.625,13.035,77.625,2.9317222
2024-04-11,morning (06:00-14:00),12.915_77.635,12.915,77.635,2.0484421
2024-04-11,morning (06:00-14:00),12.96_77.595,12.96,77.595,1.5154693
2024-04-11,night (22:00-06:00),12.965_77.575,12.965,77.575,128.16412
2024-04-11,night (22:00-06:00),12.98_77.575,12.98,77.575,70.5655
2024-04-11,night (22:00-06:00),12.975_77.575,12.975,77.575,62.54207
2024-04-11,night (22:00-06:00),12.975_77.58,12.975,77.58,49.89219
2024-04-11,night (22:00-06:00),13.01_77.695,13.01,77.695,49.467808
2024-04-11,night (22:00-06:00),12.935_77.69,12.935,77.69,48.772205
2024-04-11,night (22:00-06:00),12.98_77.58,12.98,77.58,46.10739
2024-04-11,night (22:00-06:00),13.01_77.555,13.01,77.555,45.50781
2024-04-11,night (22:00-06:00),12.965_77.58,12.965,77.58,31.89754
2024-04-11,night (22:00-06:00),13.0_77.55,13.0,77.55,31.43888
2024-04-11,night (22:00-06:00),12.985_77.605,12.985,77.605,30.988056
2024-04-11,night (22:00-06:00),12.995_77.67,12.995,77.67,30.58999
2024-04-11,night (22:00-06:00),12.98_77.605,12.98,77.605,29.035065
2024-04-11,night (22:00-06:00),13.185_77.68,13.185,77.68,28.34545
2024-04-11,night (22:00-06:00),12.97_77.575,12.97,77.575,26.96121
2024-04-11,night (22:00-06:00),13.07_77.59,13.07,77.59,25.542446
2024-04-11,night (22:00-06:00),12.95_77.7,12.95,77.7,22.984137
2024-04-11,night (22:00-06:00),13.0_77.675,13.0,77.675,22.602041
2024-04-11,night (22:00-06:00),12.975_77.545,12.975,77.545,22.544886
2024-04-11,night (22:00-06:00),12.995_77.555,12.995,77.555,21.294323
2024-04-11,night (22:00-06:00),12.965_77.585,12.965,77.585,20.503445
2024-04-11,night (22:00-06:00),12.975_77.55,12.975,77.55,16.023134
2024-04-11,night (22:00-06:00),13.01_77.55,13.01,77.55,15.900776
2024-04-11,night (22:00-06:00),12.935_77.615,12.935,77.615,14.293644
2024-04-11,night (22:00-06:00),12.98_77.6,12.98,77.6,14.17321
2024-04-11,night (22:00-06:00),12.99_77.555,12.99,77.555,13.23181
2024-04-11,night (22:00-06:00),12.96_77.58,12.96,77.58,12.630276
2024-04-11,night (22:00-06:00),13.035_77.59,13.035,77.59,11.83026
2024-04-11,night (22:00-06:00),12.975_77.57,12.975,77.57,11.768044
2024-04-11,night (22:00-06:00),12.985_77.555,12.985,77.555,11.382137
2024-04-11,night (22:00-06:00),12.965_77.54,12.965,77.54,11.299256
2024-04-11,night (22:00-06:00),12.945_77.57,12.945,77.57,11.295837
2024-04-11,night (22:00-06:00),12.94_77.695,12.94,77.695,11.250688
2024-04-11,night (22:00-06:00),12.995_77.695,12.995,77.695,11.244847
2024-04-11,night (22:00-06:00),13.0_77.68,13.0,77.68,10.935761
2024-04-11,night (22:00-06:00),12.96_77.575,12.96,77.575,9.823235
2024-04-11,night (22:00-06:00),13.0_77.57,13.0,77.57,9.764639
2024-04-11,night (22:00-06:00),12.955_77.545,12.955,77.545,9.63575
2024-04-11,night (22:00-06:00),12.985_77.61,12.985,77.61,9.289942
2024-04-11,night (22:00-06:00),12.975_77.56,12.975,77.56,9.204978
2024-04-11,night (22:00-06:00),13.005_77.57,13.005,77.57,8.969919
2024-04-11,night (22:00-06:00),12.965_77.72,12.965,77.72,8.474401
2024-04-11,night (22:00-06:00),13.0_77.555,13.0,77.555,7.9629283
2024-04-11,night (22:00-06:00),12.98_77.61,12.98,77.61,7.8957205
2024-04-11,night (22:00-06:00),12.995_77.55,12.995,77.55,7.8631625
2024-04-11,night (22:00-06:00),13.045_77.575,13.045,77.575,7.442414
2024-04-11,night (22:00-06:00),12.93_77.685,12.93,77.685,7.2946143
2024-04-11,night (22:00-06:00),12.995_77.57,12.995,77.57,7.059256
2024-04-11,night (22:00-06:00),12.925_77.675,12.925,77.675,6.89135
2024-04-11,night (22:00-06:00),13.015_77.555,13.015,77.555,6.7314153
2024-04-11,night (22:00-06:00),12.99_77.6,12.99,77.6,6.433644
2024-04-11,night (22:00-06:00),12.96_77.585,12.96,77.585,6.430953
2024-04-11,night (22:00-06:00),12.97_77.535,12.97,77.535,6.4113984
2024-04-11,night (22:00-06:00),12.99_77.59,12.99,77.59,6.3665953
2024-04-11,night (22:00-06:00),12.905_77.63,12.905,77.63,6.3453336
2024-04-11,night (22:00-06:00),12.925_77.68,12.925,77.68,6.2417216
2024-04-11,night (22:00-06:00),13.01_77.57,13.01,77.57,6.228516
2024-04-11,night (22:00-06:00),12.99_77.55,12.99,77.55,5.8582573
2024-04-11,night (22:00-06:00),12.93_77.68,12.93,77.68,5.8546705
2024-04-11,night (22:00-06:00),12.985_77.55,12.985,77.55,5.7791185
2024-04-11,night (22:00-06:00),13.005_77.55,13.005,77.55,5.7158055
2024-04-11,night (22:00-06:00),13.05_77.575,13.05,77.575,5.680101
2024-04-11,night (22:00-06:00),13.03_77.54,13.03,77.54,5.6207976
2024-04-11,night (22:00-06:00),12.955_77.585,12.955,77.585,5.6130486
2024-04-11,night (22:00-06:00),12.98_77.695,12.98,77.695,5.5829926
2024-04-11,night (22:00-06:00),13.02_77.53,13.02,77.53,5.370842
2024-04-11,night (22:00-06:00),12.93_77.585,12.93,77.585,5.326787
2024-04-11,night (22:00-06:00),12.965_77.535,12.965,77.535,5.301411
2024-04-11,night (22:00-06:00),12.975_77.615,12.975,77.615,5.242573
2024-04-11,night (22:00-06:00),12.995_77.59,12.995,77.59,5.211005
2024-04-11,night (22:00-06:00),12.945_77.595,12.945,77.595,5.0435495
2024-04-11,night (22:00-06:00),12.99_77.575,12.99,77.575,5.0036573
2024-04-11,night (22:00-06:00),12.885_77.64,12.885,77.64,4.951906
2024-04-11,night (22:00-06:00),12.955_77.7,12.955,77.7,4.9072986
2024-04-11,night (22:00-06:00),12.93_77.58,12.93,77.58,4.7020097
2024-04-11,night (22:00-06:00),12.96_77.7,12.96,77.7,4.634676
2024-04-11,night (22:00-06:00),13.095_77.6,13.095,77.6,4.629988
2024-04-11,night (22:00-06:00),12.995_77.615,12.995,77.615,4.586704
2024-04-11,night (22:00-06:00),12.965_77.555,12.965,77.555,4.562518
2024-04-11,night (22:00-06:00),12.94_77.585,12.94,77.585,4.467396
2024-04-11,night (22:00-06:00),12.84_77.645,12.84,77.645,4.466417
2024-04-11,night (22:00-06:00),12.97_77.58,12.97,77.58,4.463324
2024-04-11,night (22:00-06:00),12.97_77.6,12.97,77.6,4.3192873
2024-04-11,night (22:00-06:00),12.96_77.645,12.96,77.645,4.252878
2024-04-11,night (22:00-06:00),12.99_77.57,12.99,77.57,4.24915
2024-04-11,night (22:00-06:00),12.925_77.62,12.925,77.62,4.1473174
2024-04-11,night (22:00-06:00),12.995_77.565,12.995,77.565,4.0764017
2024-04-11,night (22:00-06:00),12.975_77.62,12.975,77.62,3.9090555
2024-04-11,night (22:00-06:00),13.07_77.585,13.07,77.585,3.860687
2024-04-11,night (22:00-06:00),12.925_77.585,12.925,77.585,3.8531399
2024-04-11,night (22:00-06:00),12.985_77.58,12.985,77.58,3.8239868
2024-04-11,night (22:00-06:00),12.895_77.635,12.895,77.635,3.8076842
2024-04-11,night (22:00-06:00),12.97_77.62,12.97,77.62,3.7845082
2024-04-11,night (22:00-06:00),12.96_77.65,12.96,77.65,3.5777655
2024-04-11,night (22:00-06:00),12.995_77.61,12.995,77.61,3.541849
2024-04-11,night (22:00-06:00),12.87_77.655,12.87,77.655,3.4854207
2024-04-11,night (22:00-06:00),12.97_77.66,12.97,77.66,3.4091625
2024-04-11,night (22:00-06:00),13.005_77.685,13.005,77.685,3.2954082
2024-04-11,night (22:00-06:00),12.915_77.575,12.915,77.575,3.2793698
2024-04-11,night (22:00-06:00),13.0_77.61,13.0,77.61,3.1882703
2024-04-11,night (22:00-06:00),12.96_77.53,12.96,77.53,2.8564348
2024-04-11,night (22:00-06:00),12.89_77.64,12.89,77.64,2.845144
2024-04-11,night (22:00-06:00),12.985_77.6,12.985,77.6,2.779724
2024-04-11,night (22:00-06:00),12.91_77.6,12.91,77.6,2.7719774
2024-04-11,night (22:00-06:00),12.9_77.675,12.9,77.675,2.7718554
2024-04-11,night (22:00-06:00),12.975_77.625,12.975,77.625,2.741721
2024-04-11,night (22:00-06:00),12.97_77.595,12.97,77.595,2.7212193
2024-04-11,night (22:00-06:00),12.96_77.6,12.96,77.6,2.711622
2024-04-11,night (22:00-06:00),12.97_77.645,12.97,77.645,2.6858637
2024-04-11,night (22:00-06:00),12.995_77.665,12.995,77.665,2.6722767
2024-04-11,night (22:00-06:00),12.965_77.64,12.965,77.64,2.640686
2024-04-11,night (22:00-06:00),12.98_77.615,12.98,77.615,2.6033986
2024-04-11,night (22:00-06:00),12.99_77.54,12.99,77.54,2.5867639
2024-04-11,night (22:00-06:00),13.025_77.585,13.025,77.585,2.5703263
2024-04-11,night (22:00-06:00),13.0_77.54,13.0,77.54,2.5553248
2024-04-11,night (22:00-06:00),13.19_77.645,13.19,77.645,2.5502813
2024-04-11,night (22:00-06:00),13.065_77.59,13.065,77.59,2.5067737
2024-04-11,night (22:00-06:00),12.96_77.595,12.96,77.595,2.3471043
2024-04-11,night (22:00-06:00),13.03_77.575,13.03,77.575,2.2666628
2024-04-11,night (22:00-06:00),13.19_77.68,13.19,77.68,2.263411
2024-04-11,night (22:00-06:00),12.97_77.64,12.97,77.64,2.2351289
2024-04-11,night (22:00-06:00),12.96_77.715,12.96,77.715,2.2201128
2024-04-11,night (22:00-06:00),12.93_77.69,12.93,77.69,2.1989346
2024-04-11,night (22:00-06:00),12.98_77.56,12.98,77.56,2.1982453
2024-04-11,night (22:00-06:00),12.975_77.54,12.975,77.54,2.1712556
2024-04-11,night (22:00-06:00),12.97_77.71,12.97,77.71,2.1475804
2024-04-11,night (22:00-06:00),12.91_77.64,12.91,77.64,2.0743215
2024-04-11,night (22:00-06:00),12.98_77.555,12.98,77.555,2.0699904
2024-04-11,night (22:00-06:00),12.97_77.605,12.97,77.605,2.0495102
2024-04-11,night (22:00-06:00),13.035_77.625,13.035,77.625,1.9852425
2024-04-11,night (22:00-06:00),12.91_77.635,12.91,77.635,1.9830439
2024-04-11,night (22:00-06:00),12.96_77.51,12.96,77.51,1.9782126
2024-04-11,night (22:00-06:00),12.94_77.7,12.94,77.7,1.9694155
2024-04-11,night (22:00-06:00),12.95_77.54,12.95,77.54,1.9618996
2024-04-11,night (22:00-06:00),13.03_77.535,13.03,77.535,1.9527152
2024-04-11,night (22:00-06:00),12.975_77.61,12.975,77.61,1.9493601
2024-04-11,night (22:00-06:00),13.05_77.595,13.05,77.595,1.9232678
2024-04-11,night (22:00-06:00),12.97_77.59,12.97,77.59,1.9054674
2024-04-11,night (22:00-06:00),12.98_77.64,12.98,77.64,1.9045949
2024-04-11,night (22:00-06:00),12.875_77.595,12.875,77.595,1.8926978
2024-04-11,night (22:00-06:00),12.975_77.59,12.975,77.59,1.8883437
2024-04-11,night (22:00-06:00),12.985_77.575,12.985,77.575,1.8617724
2024-04-11,night (22:00-06:00),12.945_77.7,12.945,77.7,1.7921659
2024-04-11,night (22:00-06:00),12.97_77.545,12.97,77.545,1.7443573
2024-04-11,night (22:00-06:00),12.995_77.66,12.995,77.66,1.7336869
2024-04-11,night (22:00-06:00),12.935_77.585,12.935,77.585,1.6163436
2024-04-11,night (22:00-06:00),12.965_77.715,12.965,77.715,1.5150411
2024-04-11,night (22:00-06:00),12.915_77.605,12.915,77.605,1.1281205
2024-04-11,night (22:00-06:00),13.095_77.595,13.095,77.595,1.1171067
2024-04-11,night (22:00-06:00),12.915_77.635,12.915,77.635,0.73819846
